album,album_id,artist,artist_id,duration_ms,id,name,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
Chandelier,1Ub2riEs4fhQN7hkPB9Wa9,Pnkblnkt,7qpXAGPtNcePq9ddltAVRV,164571,49rINVfzfnxlrYXIZkvTXr,Chandelier,12,0.0143,0.482,0.591,0.0405,7,0.093,-11.188,0,0.0373,105.055,0.109
Living Right,2so9VyDibePMlZBK4biFco,Grenda,1avX5Xw6u45PxYKbBrmoC7,386317,77sUV1UvY88Or6eFwUZXrj,On My Way,2,0.0471,0.751,0.617,0.832,1,0.104,-8.899,1,0.0306,125.047,0.0591
LA Mermaid,30xGCtGh7lFdwi56JEUfT5,E.M.M.A.,4HvBEisTYUhP81liNnAHUf,311005,44kJ3MK1KvNTDEQKPr3NHb,Cobalt,4,0.591,0.383,0.393,0.933,8,0.212,-14.541,1,0.067,79.978,0.0775
Fall,2cbjAJshqrtMfOfR7gSOif,CHVRN,7rSykIe3Og1NMbIV6LOeVx,189010,46BctT54eqnPbiBLNyfx2v,Stranglers,2,0.00337,0.508,0.753,0.111,7,0.0815,-3.145,0,0.0315,125.008,0.174
All Under One Roof Raving,3TDxKWNPGtHAbM2y4TGl2A,Jamie xx,7A0awCXkE1FtSU8B0qwOJQ,359929,4ztPah3U03EQ6SZUrSV27g,All Under One Roof Raving,49,0.0437,0.815,0.798,0.38,1,0.117,-11.179,1,0.168,116.824,0.0617
Test & Recognise (Remixes),5CPVvsgNeieDDFZxtUuEOC,Seekae,4lCsf6uYTVnWSKm99eKkdY,303660,09wHUegKeQcNvnASEw3JVR,Test & Recognise - Flume Re-work,0,0.182,0.548,0.577,1.62e-05,8,0.105,-8.546,1,0.0695,110.01,0.289
Magnets (The Remixes),06tuUa5n7dvjX4zRMQLBSo,Disclosure,6nS5roXSAGhTGr34W6n7Et,415379,3EaOxwdrUkX8ZV2OR5PlSg,Magnets - Jon Hopkins Remix,1,0.000374,0.475,0.742,0.011,1,0.144,-8.477,1,0.0304,92.005,0.147
Jamie xx Edits,33UOrxCqUHQDH3XvNEYWoP,The xx,3iOvXCl6edW5Um0fXEBRXy,331643,29wPNLmA4o0mKasovmcKSD,Reconsider (Jamie xx Edit),51,0.281,0.616,0.402,0.826,7,0.123,-16.566,0,0.0667,120.956,0.0631
Our Love (Expanded Edition),7k7LfcXJsRSWzzlNb3zjDC,Caribou,4aEnNH9PuU1HF3TsZTru54,240040,1038ycK1h3zLm50YClVVqG,Second Chance,30,0.655,0.606,0.643,0.00408,8,0.14,-8.371,1,0.0313,145.007,0.792
Play Me Again,2FQgN73VPI2y6rTimKXZtA,Kid Francescoli,2G7QgTep5IsJHGHm1hXygD,390638,0Nc1rZEB2tZLgpxw5nkpEu,Moon,64,0.295,0.663,0.658,0.867,2,0.102,-10.001,1,0.0345,117.986,0.0532
Chrome Sparks,5Y0yPA0zZetcpimqsegK1i,Chrome Sparks,2pTCZ9C1fXdaVlv6d5EIXM,339106,3S5IqbKJT9e2moy7jq3lIB,Wings,34,0.0474,0.521,0.706,0.737,5,0.143,-10.663,1,0.0395,110.007,0.331
A Moot Point,3hIcjuLyrQMwv7uGdUsxIE,Pional,49mZfy9v5oNXAxp8FadWwI,454265,5wZ1id5RnqwC9KOYNx4vKW,In Another Room,47,0.0145,0.861,0.601,0.853,3,0.0559,-7.402,1,0.11,107.019,0.276
Harpe/Syko,3cqFwvui3Vireay97eQXui,Kenton Slash Demon,6c9QzUS4FsfkV31t39lnbU,413218,4NZ49ou8OhP8AIlmFmmNUu,Harpe,1,0.0007,0.575,0.494,0.727,11,0.109,-7.942,1,0.05,126.001,0.0801
Dévoué EP,5vakKRXyQnWPGVqaeLVjxg,Moscoman,44F8g3iM4NgU5cisocTlTQ,471078,5bUe87FjJGjtkQIeXH6hUD,Deluded Heart,26,0.00404,0.589,0.578,0.921,1,0.107,-10.516,0,0.0463,120.997,0.32
Flight (Remixed),1rkFSm8y0VJmDQJklAPOVy,Lycoriscoris,44fky3vQ6AYZ15CmNYrmyt,380272,2s60OiMIjTcAFWKOn4azAO,Blue - Grandbrothers Remix,45,0.651,0.619,0.433,0.874,0,0.0875,-15.85,1,0.0328,112.994,0.299
TBH,5cR3uuPT3KNQN03p5Cn00x,Bonjr,10dzW1PpkEFPkeQSqvgXvw,170958,3NfRKsjVfCBtL3oTzmA8cj,TBH,0,0.509,0.706,0.588,0.834,0,0.111,-8.309,1,0.111,145.926,0.0902
Elixir,7fvtkrKHgsKJlJW2BZ9btg,Tourist,2ABBMkcUeM9hdpimo86mo6,306724,2lpgVcnMda6L9nSqpLDP7e,Elixir,53,0.406,0.442,0.758,0.931,8,0.101,-6.484,1,0.0399,105.033,0.264
Floripa EP,7neanq0AgnamCJGW4lODMD,Isolée,6FfTOJJ5iO4tRG80MG5Ovj,466489,74uza1GX3nL8lQOkYk174p,Floripa,0,0.00537,0.731,0.609,0.767,0,0.0862,-13.74,1,0.0542,120.015,0.586
Petit Biscuit,5jN2QKlCwW7LnA8O8ARURB,Petit Biscuit,6gK1Uct5FEdaUWRWpU4Cl2,338203,16uBpYr9yKMBHSHldRMF0K,Full Moon,51,0.28,0.848,0.511,0.607,2,0.0868,-8.84,1,0.292,124.001,0.273
What U Need,1BsLHt0oxNEXjLjT7tJtES,Eli Grand,6PhIHigNVoGvu4LeRieikf,176810,4xR0iKq2TDDJKZ7yjytpWE,What U Need,29,0.0969,0.847,0.486,0.0516,0,0.175,-11.777,0,0.0659,124.998,0.251
Late Night,0PpO5XVbEIfXBpYq3DsiLB,ODESZA,21mKp7DqtSNHhCAU2ugvUw,228154,1pqOdQkmYdM7AUM1q3L1mN,Late Night,49,0.0358,0.612,0.628,0.00898,2,0.193,-6.754,1,0.0752,125.043,0.434
Escapism II,36VEUbfESHvIOHcn6qKv6n,Sam Gellaitry,07UJz804RJxqNvxFXC3h9H,192705,1nR4kethd99LmFn0x6xvzi,The Gateway,39,0.419,0.692,0.806,0.00297,10,0.0807,-4.834,1,0.0464,136.964,0.19
Wake,19C9ZpA9ujQhd9XlTp6fPe,Chrome Sparks,2pTCZ9C1fXdaVlv6d5EIXM,295386,2tKtYOAZIeQcE3I6Amdpz8,Wake,33,0.119,0.578,0.839,0.48,6,0.187,-9.991,0,0.0409,119.997,0.158
Moonlight - EP,3XefyZmYnfbo3x4NH1J3uQ,Classik Luvanga,7swisEyRLhlZIWx3OkOIUd,246412,0tsFrHPtvkgWFQ5A07bkq9,Werewolf,0,0.141,0.684,0.549,2.88e-06,10,0.0917,-8.761,0,0.327,79.89,0.17
How I Feel,0gRafF7n2DmBCnGuah4Z2t,PLPS,7tGUrTkeuwn55wnNKYwPkE,196571,2bLiZF46JqLUdPXHIAfZx7,How I Feel (20Syl Remix),39,0.0662,0.698,0.522,0.873,0,0.085,-10.478,1,0.318,79.621,0.315
You Know You Like It,307C8qOXhP1iVcp2MttpmO,DJ Snake,540vIaP2JwjQb9dm3aArA4,247266,1sNSG13fsK6KPKKNIQXXrh,You Know You Like It,10,0.0141,0.407,0.725,2.46e-06,5,0.306,-5.346,0,0.188,196.093,0.247
Flume,0cQ4rRAcQ8q5jh1cCjOET1,Flume,6nxWCVXbOlEVRexSbLsTer,228376,4rSS5AFnQ5Y5Ui1ucWlr5v,Warm Thoughts,41,0.041,0.533,0.883,0.014,5,0.0856,-6.839,0,0.13,167.95,0.612
Our Love (Expanded Edition),7k7LfcXJsRSWzzlNb3zjDC,Caribou,4aEnNH9PuU1HF3TsZTru54,232746,4YbaTaHqCQKPfHDX2K8ZVQ,All I Ever Need,33,0.217,0.555,0.72,0.804,10,0.106,-9.093,0,0.0473,119.835,0.199
Virile,6Z1umlkz9Kb08B2Itxn3yr,The Blaze,1Dt1UKLtrJIW1xxRBejjos,321560,5Yy6KD4PMTEqT2LMZEP5f9,Virile,9,0.0442,0.679,0.462,0.793,3,0.0846,-10.128,1,0.0326,120.012,0.302
Dancehall,6WbMZYQ1SAU8HrgZSuH0xJ,The Blaze,1Dt1UKLtrJIW1xxRBejjos,229426,7jRiYlv4KQU2vT6lG7I1to,Breath,48,0.158,0.379,0.502,0.533,11,0.0934,-10.84,0,0.0528,124.995,0.0373
Our Love,5r4nz5LZHeGUcZCrWbfWkx,Caribou,4aEnNH9PuU1HF3TsZTru54,334173,2FPhrljMmrp3SdfTOMJcVr,Our Love,33,0.125,0.726,0.497,0.89,10,0.104,-10.742,0,0.0433,125.004,0.459
My Love,0y2UavNlIJF7cA60HD5XAY,Compuphonic,7GZ8Tz3F5bLPTJYNSwiunY,350023,7lThKz6CQMfz50qGZLmj8L,Dolce,9,0.557,0.775,0.488,0.809,5,0.12,-10.839,0,0.036,117.983,0.403
Because You Move Me,6BJlfbdvDpdjeC35GNRwBI,Tinlicker,5EmEZjq8eHEC6qFnT63Lza,196375,05GvwwTLLID738BbKN1ze0,Because You Move Me,59,0.691,0.789,0.435,0.0418,2,0.107,-9.506,0,0.149,122.995,0.166
RINGOS DESERT,1Cw2ULAWbEnGz9301uL9BL,ZHU,28j8lBWDdDSHSSt5oPlsX2,273257,2fa2P8IrD2lPkOUma2gtPG,Guilty Love,53,0.00624,0.79,0.597,0.457,4,0.0671,-6.024,0,0.0522,123.038,0.379
Chroma,1oDlsYuTMY0j7njqZlmyhz,Basenji,4FH1qQ5KcTtomryu4O5pgX,449800,3n7M8kSbSzBf1jrzodJSFj,Chroma,18,0.141,0.614,0.769,0.484,10,0.356,-7.298,0,0.0339,126.002,0.13
Territory,56X6IaIoNEfqxAvGb9St58,The Blaze,1Dt1UKLtrJIW1xxRBejjos,203693,5YzaostcCu9Sgp5T7bFuX3,Juvenile,60,0.00393,0.63,0.554,0.829,9,0.145,-9.675,0,0.0256,127.013,0.119
Territory,1vqmopnVKyKPreed9K4uPs,The Blaze,1Dt1UKLtrJIW1xxRBejjos,276373,5rUo1QwNwPrnVloZlQr1H2,Territory,14,0.286,0.563,0.44,0.683,9,0.269,-11.943,0,0.0822,120.009,0.213
Jamie xx Edits,33UOrxCqUHQDH3XvNEYWoP,The xx,3iOvXCl6edW5Um0fXEBRXy,377623,35f7uhFVudhFHAxkW5s04Y,Sunset (Jamie xx Edit),45,0.0117,0.885,0.397,0.412,11,0.0996,-11.732,0,0.0901,120.01,0.541
On Hold (Jamie xx Remix),01W0uSuNffDSC2RT8Cjha3,The xx,3iOvXCl6edW5Um0fXEBRXy,371533,0iALOYqXaVoluUIsSyDAny,On Hold (Jamie xx Remix),61,0.302,0.759,0.909,0.842,0,0.0998,-7.85,0,0.0373,128.189,0.47
Water Water,57wrTF2lmG8gwsV5IUGtlH,Humans,4BCVARfLoVaJDbk5x3Qqmz,587053,6jaG9dCtbQQJMoQgs7JPU3,Water Water,13,0.000893,0.902,0.476,0.74,9,0.196,-10.241,1,0.0591,119.988,0.185
What About Me,26itlv8iMJgvevPRko5Fwb,King Henry,4IbUky1dWqlyVlMMTJXPI5,223831,0Dv9RfsaOgJ9sNp2NVwU18,What About Me,58,0.0716,0.677,0.622,4.32e-06,8,0.179,-8.308,0,0.1,114.914,0.195
Play Me Again,2FQgN73VPI2y6rTimKXZtA,Kid Francescoli,2G7QgTep5IsJHGHm1hXygD,197654,3GyOPU16lqk4zQgzX3jBF8,Les vitrines,51,0.005,0.699,0.618,0.768,2,0.52,-6.464,0,0.0461,112.009,0.393
User Using,3OBctfi1ZQTGPRtTVcZhFU,Charles Murdoch,3FLUxNMRqlnJFNYvyBpJyn,313548,1awZJWBZdVwW7gE0scz6tV,SSSS,31,0.362,0.816,0.531,0.799,0,0.0875,-9.071,0,0.0478,124.003,0.183
U,6jh6O8VtCIlhYF8PZZn9xv,Avoure,37S9qlW44AiakSF45Vra1E,252942,1ZyV4OfBLccvPHFd3kHNNT,U,40,0.0381,0.654,0.648,0.716,7,0.113,-6.788,0,0.0292,122.988,0.318
U,6jh6O8VtCIlhYF8PZZn9xv,Avoure,37S9qlW44AiakSF45Vra1E,339947,7Au5xCYN5N6nFKgfxAeOZ3,Floyd,51,0.474,0.756,0.723,0.933,4,0.113,-8.14,0,0.0624,119.991,0.128
U,6jh6O8VtCIlhYF8PZZn9xv,Avoure,37S9qlW44AiakSF45Vra1E,521402,1kiC8s00MHvGn443VAOl45,Aura,53,0.00484,0.684,0.603,0.888,11,0.0456,-9.089,0,0.0471,122.997,0.364
Little by Little Remixed,0RQnI5gPFlKLidXhWrWTJK,Lane 8,27gtK7m9vYwCyJ04zz0kIb,347213,1jX8HqFA7M5hzOxvuFoJ3p,No Captain - Dirty South Remix,55,0.14,0.626,0.755,0.386,6,0.0938,-10.491,0,0.0337,122.008,0.372
Miracle / Tempest,40QkqMv0YFD3T7LXjWsKUj,Pional,49mZfy9v5oNXAxp8FadWwI,325743,7wZnt8sHhTMO8PA4o5Ah3n,Tempest,47,0.00096,0.798,0.705,0.852,5,0.0828,-10.201,0,0.0575,119.982,0.365
Family Portrait,24eRSwYbneTDkehVHM2MVf,Ross from Friends,1Ma3pJzPIrAyYPNRkp3SUF,238295,550Pb9Yd013wSWij1lT4Om,Pale Blue Dot,43,0.0389,0.608,0.736,0.398,2,0.346,-9.182,0,0.0476,126.028,0.0391
All That Must Be,52LJO0cNeBErBohaxNZ0t4,George FitzGerald,3KOHpygRuo1ruQAbEneR3t,253998,2DeV4SryfbbEM1YgedzKP4,Burns,53,0.32,0.749,0.538,0.855,2,0.0904,-8.96,1,0.034,120.008,0.122
Time Of The G's,4lGATLvbRDcaFegsoOEGbp,Pional,49mZfy9v5oNXAxp8FadWwI,396025,4zsjdaT3G38H2I4Bz9wHSM,Time Of The G's,40,0.17,0.733,0.701,0.759,11,0.102,-10.735,1,0.0385,119.02,0.488
Courtaud,2SK5i8r1PjJ1YyrftsjgBz,Suuhms,0S4rpjsG4JWR6QyGYEsBEA,232071,1dM1stS4AFTK13crslEJ9W,Courtaud,10,0.00357,0.69,0.804,0.00147,0,0.513,-6.365,1,0.246,120.042,0.711
Gemini (feat. George Maple),5iOptr9sgfBLZFUFnZLLKK,What So Not,4AA8eXtzqh5ykxtafLaPOi,270257,0K1glOFXQzLm3KxjJY5rtK,Gemini (feat. George Maple),59,0.238,0.481,0.687,0.11,7,0.107,-6.748,0,0.0699,145.971,0.188
Adieu,0V0WQbiuFuIm3wf9RxqA42,Tchami,1KpCi9BOfviCVhmpI4G2sY,413333,3de3pLWU48fpTNlSuM6tyR,Adieu,62,0.0464,0.718,0.747,0.641,11,0.0772,-4.932,0,0.0409,125.982,0.325
Lifeboat,5uhy0nAS4yj5pId1JH626l,Gallago,1fhwDatVdLS9Y7IpP0jfK6,286937,7tW2TN5ZDVxh1gGDcYOdix,Lifeboat,49,0.0866,0.786,0.612,0.127,10,0.099,-9.458,1,0.0548,124.009,0.201
Run,1rpZstiXiq3uxEndpf3Wr7,Tourist,2ABBMkcUeM9hdpimo86mo6,359785,3EARHnPAUguoJkpxrPrzJu,Run,0,0.57,0.556,0.898,0.897,1,0.0951,-5.465,1,0.0587,125.99,0.127
We Are Your Friends (Music From The Original Motion Picture),0aMv03wMvTndzvWp8FuS4P,Pyramid,3aSTe6gzR3XChH1wcLfhmD,351213,1yMbUKRRiISrp66LUHRpSr,Cole’s Memories - Original Mix,55,0.00452,0.573,0.522,0.792,8,0.0932,-11.369,1,0.0388,125.987,0.0517
Move All Night,5U2Vw8rl0lLAV69R5Lf9en,SNBRN,2zJ8chFLjiBHRNchfevMRI,197419,6kNx6oySNfaqH3P4CGiKVL,Move All Night,59,0.246,0.797,0.692,0.0585,7,0.132,-5.845,0,0.0372,124.012,0.185
Visions,5T9RiXXAhDNHltzGYXDMGn,Lane 8,27gtK7m9vYwCyJ04zz0kIb,261120,4TANuW9cpKCGqH499rr9re,Visions,61,0.182,0.516,0.888,0.766,8,0.0983,-10.282,1,0.0328,124.989,0.0394
Fractures,0i9NgGVskCk0hbHJsg1GPW,Anderholm,0CQb2TobJEI0LmUopqks5N,262648,6oXOYP3Xcx5ff6ixfIzwwh,Fractures,39,0.436,0.59,0.564,0.892,4,0.0853,-15.566,0,0.0383,121.96,0.0333
All In All,2ROQYFuwNtresrGarebbjN,Bob Moses,6LHsnRBUYhFyt01PdKXAF5,468113,3ZGHAc7tq5CQzfK7HsobCa,All I Want,56,0.0535,0.691,0.514,0.736,8,0.111,-10.962,1,0.0337,116.004,0.394
Lonesome Sound,6yXUFY3uZotDpcFzjtK2wi,Merchandise,6naGTpITCSx3St2nZgxDuz,256162,1OhQfKUhHXHQbFEO5fbQMh,Lonesome Sound,0,1.59e-05,0.314,0.844,0.00163,11,0.35,-6.797,0,0.0652,75.513,0.134
A Flourish and a Spoil,07ZwJWFc3I8MmeQ8rsg0x6,The Districts,3HZgaiR960RFqx9d4LPraD,289600,2RpMHnKzl9tUM8I7DBsjqJ,4th and Roebling,47,0.00241,0.264,0.654,0.0111,1,0.123,-6.42,0,0.0697,206.744,0.277
Moon Eclipsed the Sun,6sVwl1b2utmZTMw6emn3f2,Evolfo,6oP90f8WzKpCFRcyZRvYPH,227960,1XgQxmwyToV97C7u5RTWRf,Moon Eclipsed the Sun,42,0.000462,0.604,0.672,0.221,3,0.107,-6.135,0,0.0269,103.621,0.612
Everything You've Come To Expect,0vMqm7WSIXBWsiYrulKiCc,The Last Shadow Puppets,2Z7UcsdweVlRbAk5wH5fsf,223906,3T4F0xX1NJV9M3gWyomaix,Aviation,45,7.95e-05,0.356,0.917,0.000851,7,0.177,-7.188,1,0.0874,172.997,0.465
Broke Down Blues,5vK9v6IvshGURiZedQBF72,Tempesst,6yYoIxAvtAgGPSSring5SB,203666,7lCyzKBuEYj9Kd6OwSVjlX,Broke Down Blues,1,0.245,0.492,0.754,0.000572,7,0.0832,-5.255,0,0.0504,106.999,0.597
Clash The Truth,40TgysF80nR70X6NCIvSHz,Beach Fossils,1bwUhKRmEkOZ1wuTnV9XjC,123266,0E8ztdwAhGJ6KRdElKGQT4,Clash the Truth,0,0.38,0.479,0.973,0.287,0,0.164,-6.076,0,0.0582,160.103,0.71
Oshin,1hSONHeTOofdeh2uoFBLgv,DIIV,4OrizGCKhOrW6iDDJHN9xd,222973,4QDbzpmRA6atTEEE2W7j7k,Doused,58,0.0674,0.379,0.868,0.763,5,0.0645,-4.913,0,0.038,169.984,0.744
Sun Structures (Deluxe),0b7FBUwzDQuVE9GWEh19EH,Temples,4ogwGU9VPWrnVBs1GEwZVV,312968,1GU5iHrmYOSj4zb7FKG3m5,Sun Structures,23,0.00532,0.376,0.802,0.128,2,0.179,-4.637,1,0.0419,137.931,0.417
InnerSpeaker,4xhx23lxO1gB2jbg0UDA8T,Tame Impala,5INjqkS1o8h1imAzPqGZBb,287613,0XfRZ6lABIms6gDOsDki2p,Alter Ego,0,0.0142,0.31,0.844,0.224,0,0.0914,-3.582,1,0.0497,129.111,0.206
InnerSpeaker,4xhx23lxO1gB2jbg0UDA8T,Tame Impala,5INjqkS1o8h1imAzPqGZBb,271880,3mgTNlrF6vkyrAiTSVcOod,Lucidity,0,0.12,0.37,0.876,0.0464,6,0.357,-6.317,0,0.0591,147.016,0.515
InnerSpeaker,4xhx23lxO1gB2jbg0UDA8T,Tame Impala,5INjqkS1o8h1imAzPqGZBb,328413,2ipc2wPPlj0CGFIu9rHjls,Jeremy's Storm,0,0.017,0.448,0.944,0.903,3,0.0955,-6.666,1,0.0937,127.965,0.133
Melody's Echo Chamber,5eAidxBUOGwyodg1sbKaIy,Melody's Echo Chamber,1S0vL284jxZYKtZQ2jsQ2X,214400,77IywFOJxAk4uwdIss1Qsr,I Follow You,2,0.0161,0.414,0.78,0.347,9,0.145,-4.87,0,0.0328,100.396,0.693
Turning Into Water,0CQqmftSoTl9QMiyIW9bGa,Maybird,0Aev3tJ4D1LLfG6q9f7fkP,201400,65HmMmSpSTBnn7lwfEt9kC,Turning Into Water,1,0.00351,0.431,0.688,0.00459,7,0.119,-4.432,1,0.0411,127.032,0.607
Chamber - Single,5ZphFla0cKxK4r6hSgPG7h,Still Parade,3CXevh2SLL5B4cuTedOkj5,296310,5LUc2Zv25mk91PNPPVRm68,Chamber,30,0.0268,0.546,0.896,0.0359,11,0.435,-5.007,1,0.0424,97.019,0.687
Strange Or Be Forgotten,6dzgsfvzh0dF799MM9wX53,Temples,4ogwGU9VPWrnVBs1GEwZVV,248200,740ziE8fgmns91yf1PRcbz,Strange Or Be Forgotten,25,0.00239,0.427,0.79,0.00267,8,0.224,-7.469,1,0.0489,116.942,0.281
Man It Feels Like Space Again,60aAmcYX5tw7r9ZQ1HF34q,Pond,4skJp5OKvcc9eKokiuhi2s,309524,1S7rX5dnPYrlMCJ3DBvlJn,Waiting Around For Grace,52,0.000339,0.28,0.868,3.11e-05,1,0.157,-5.069,0,0.0717,122.306,0.385
Disgraceland,3BOHyC1reu2olTMX66oQ5b,The Orwells,7ia4FaCVsbXvhVwagCJk7l,199146,4vtB5TaZa1APUogh7ZsyCw,Who Needs You,44,1.53e-05,0.331,0.913,0.0225,5,0.131,-2.929,1,0.0367,207.838,0.818
Sun Structures,2z6ViXcGvjE0wbKkbwqcmg,Temples,4ogwGU9VPWrnVBs1GEwZVV,222089,0lLuYsG5oe78JtPcYvWSBT,Mesmerise,0,0.000227,0.383,0.778,0.000656,1,0.21,-5.838,0,0.0345,136.005,0.52
The Stone Roses,0um9FI6BLBldL5POP4D4Cw,The Stone Roses,1lYT0A0LV5DUfxr6doRP3d,292800,758wEKVqfYopJIHYWdLVd4,I Wanna Be Adored - Remastered,66,0.0121,0.492,0.862,0.213,4,0.228,-9.158,0,0.0273,112.598,0.591
Turn On The Bright Lights,79deKDaslwLfH3yPR2T3SB,Interpol,3WaJSfKnzc65VDgmj2zU8B,251333,7J7z5NYNlEwv5cIcjbNVHi,Obstacle 1,58,5.17e-05,0.377,0.937,0.578,5,0.0676,-4.898,1,0.0649,120.532,0.375
Sam's Town,62zNw66LWCYoYSPGkJ2qCm,The Killers,0C0XlULifJtAgn6ZNCW2eu,265800,358IXlILkm9BEHgTM1YXTh,Uncle Jonny,4,5.5e-05,0.262,0.905,0.262,10,0.396,-3.483,0,0.039,173.781,0.379
A Flourish and A Spoil,1ujn59vOrGmMNdScKhQCnL,The Districts,3HZgaiR960RFqx9d4LPraD,520813,2zRKPKF78qFoG0c4R6KNlG,Young Blood,16,0.0117,0.273,0.786,0.111,4,0.0364,-5.535,1,0.116,149.379,0.476
What a Pleasure,0azt3hFbLfQ6KWhjMPZOEe,Beach Fossils,1bwUhKRmEkOZ1wuTnV9XjC,152684,5nnuMMrPgKJRxUqbU86fvv,What a Pleasure,4,0.000176,0.523,0.938,0.929,2,0.32,-4.362,1,0.0652,152.009,0.877
Clash The Truth,40TgysF80nR70X6NCIvSHz,Beach Fossils,1bwUhKRmEkOZ1wuTnV9XjC,189051,7jg9px5ZoIX9MzYrQ27Z37,Taking Off,0,0.00074,0.517,0.837,0.548,4,0.114,-5.561,1,0.0349,140.011,0.792
Routines,60Z1NWmapWQBmNNtyN9DbE,Hoops,12qS7lypMdpvASeNnFXtmN,169016,7M9LKoGmelhGBj5jQACPd8,Sun's Out,48,0.00161,0.482,0.868,0.461,0,0.224,-6.105,1,0.0398,130.047,0.416
Gorilla Manor,0r5Ish3BCwLoJ1nPtZtLbc,Local Natives,75dQReiBOHN37fQgWQrIAJ,266440,2fea1IQDXMABCGce4H5dzZ,Wide Eyes,2,0.00114,0.526,0.84,0.423,11,0.237,-8.022,0,0.0398,123.173,0.478
You Can't Change It - Single,3pDtXAhFAPCUHWAu9S3LIB,Battleships,19XR5L7SWVvx31NZtu38yI,248256,3shWwB8JKP6evCc7FBaV56,You Can't Change It,0,0.00286,0.404,0.821,0.0353,11,0.125,-6.142,0,0.0393,166.065,0.275
"Yours, Dreamily,",7GcnWeopUkyCwFFEt6RrsA,The Arcs,3mVWMgLc7bcyCBtL2ymZwK,214693,4cgDk0IjwdG8w1ArIaqdpq,Outta My Mind,48,0.00936,0.519,0.737,7.76e-05,11,0.378,-6.451,1,0.0615,131.042,0.763
Empire,22cuBzNBEzMhitybh0WEIh,Kasabian,11wRdbnoYqRddKBrpHt4Ue,207373,4baAwbpkroYCwSIlaqzNXy,Shoot the Runner,54,0.000431,0.526,0.776,0.0157,7,0.334,-4.169,1,0.0852,131.194,0.524
Collecture,7LfNefmJLTDIfaauuFV5EE,Wannabe Jalva,4fHQYmgI4o3CSwsDfeIsQI,294642,4mu1L0HvElbEMVoVGO4mif,Down the Sea,24,0.222,0.323,0.622,0.0506,11,0.0969,-8.019,0,0.0517,111.976,0.414
Mareá,2U6pD40Cz9kpD0zg9OorGp,Wannabe Jalva,4fHQYmgI4o3CSwsDfeIsQI,247212,4dgr3vK2rO9BBrdfMH0Dth,Mareá,29,0.0319,0.519,0.713,0.057,4,0.341,-7.046,0,0.0303,139.819,0.548
Is the Is Are,5PPPABn2aZ0jRuHPMONwSR,DIIV,4OrizGCKhOrW6iDDJHN9xd,226999,3yR8cAdli5Ohn3dUlS1PgV,Under the Sun,60,0.00143,0.552,0.851,0.774,2,0.131,-6.229,1,0.033,154.962,0.938
Shields,57LAEzKL94ZHwbIkUWYCDY,Grizzly Bear,2Jv5eshHtLycR6R8KQCdc4,275317,1BH5f9RHwlcLR6h3fG9z4M,Sleeping Ute,45,0.151,0.334,0.652,0.00442,6,0.0906,-6.268,0,0.0359,104.59,0.26
The Balcony,5ii2VuwrvjZZcFlmK7yhgc,Catfish and the Bottlemen,2xaAOVImG2O6lURwqperlD,160886,3pi3WlGV7JinOxzqnBkNFi,Kathleen,7,0.000369,0.489,0.892,0.00293,11,0.411,-4.757,0,0.0786,137.93,0.598
The Amazons (Deluxe),6X97iebuWt6hKKqoep2ytM,The Amazons,7243txmysJ4KbRmH8UAMKO,271560,6s8LlTyTR9dcdtUbNU4R4X,Black Magic,3,5.15e-05,0.382,0.783,0.00443,10,0.136,-3.847,0,0.0394,115.008,0.465
The Back Room,52vGTQxM383qjR008OnWRu,Editors,6e9wIFWhBPHLE9bXK8gtBI,226426,65gtizQxIN8tywyPTreXue,Munich,2,0.000551,0.175,0.875,0.0347,7,0.324,-4.383,0,0.0527,149.366,0.394
A Lesson In Crime,1icjhNcbUTwBYc3wAdoIxs,Tokyo Police Club,3wyfo3svXNWnszGAEVey11,121146,32Z39MS27mqMHhVrrqiHtK,Cheer It On,0,0.000365,0.385,0.981,0.0464,11,0.186,-2.823,0,0.0623,104.18,0.501
Clash The Truth,40TgysF80nR70X6NCIvSHz,Beach Fossils,1bwUhKRmEkOZ1wuTnV9XjC,164999,2LIpNWFkgpwF4RFcT257BR,Generational Synthetic,0,0.0469,0.369,0.902,0.622,11,0.137,-5.743,1,0.0409,167.549,0.567
Clash The Truth,40TgysF80nR70X6NCIvSHz,Beach Fossils,1bwUhKRmEkOZ1wuTnV9XjC,204620,3EWRWKU5n62hhp8vgPwgfZ,Crashed Out,0,0.00218,0.354,0.993,0.605,2,0.345,-5.306,1,0.0713,164.985,0.67
Clash The Truth,40TgysF80nR70X6NCIvSHz,Beach Fossils,1bwUhKRmEkOZ1wuTnV9XjC,172653,4gwJiVUZ314XFSo4VNgnTi,Birthday,0,0.000579,0.325,0.956,0.595,2,0.277,-6.381,1,0.0414,165.688,0.703
Slowdive,4nSWX5A4xVomzrOEGDKLQ6,Slowdive,72X6FHxaShda0XeQw3vbeF,338869,6oeABvJGU7Oztzd3CiSv0l,Star Roving,54,0.0733,0.326,0.932,0.725,9,0.293,-4.909,1,0.0506,143.927,0.397
Disgraceland,3BOHyC1reu2olTMX66oQ5b,The Orwells,7ia4FaCVsbXvhVwagCJk7l,164000,7r87p4bnlP642xfobiCZlj,Southern Comfort,25,0.00146,0.337,0.845,0.000304,2,0.0735,-3.849,1,0.0559,156.687,0.731
